ilda_id,letter,mia_stem,mia_citation,form_type,en,url
6748,n,nipwaayonikaan-,nipwaayonikaan,stem,Research Center,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/6748
9671,n,noohk-,noohk,stem,"next, again",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/9671
12431,n,noohkahki-,noohkahki,stem,"it is soft ground, a bog",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/12431
6378,n,noohkahkisinaakan-,noohkahkisinaakan,stem,Slipper,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/6378
10239,n,noohkan-,noohkan,stem,it is soft,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/10239
8378,n,noohkapišaakan-,noohkapišaakan,stem,Disk (tool for softening ground),https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/8378
8388,n,noohkapišam-,noohkapišam,stem,"Disk it (soften it, the ground)",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/8388
8383,n,noohkapišiko-,noohkapišiko,stem,Softening the ground (disking),https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/8383
13415,n,noohkiinkwee-,noohkiinkwee,stem,"Be soft corn, unripe corn",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/13415
6383,n,noohkiinkweemin-,noohkiinkweemin,stem,Soft Corn,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/6383
5508,n,noohkimin-,noohkimin,stem,Flour,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/5508
9856,n,noolinti-,noolinti,stem,"lye hominy, boiled hominy",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/9856
9861,n,noolintiohkii-,noolintiohkii,stem,Make hominy,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/9861
12186,n,nooliteehee-,nooliteehee,stem,"Understand imperfectly, partially",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/12186
12486,n,nooliteeheeyonaakwat-,nooliteeheeyonaakwat,stem,Be something impossible to know completely,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/12486
8408,n,noon-,noon,stem,"Nurse, breastfeed",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/8408
5103,n,noonaakan-,noonaakan,stem,Breast (female),https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/5103
6388,n,noonaakanaapow-,noonaakanaapow,stem,Milk,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/6388
11340,n,noonahiko-,noonahiko,stem,To pump breastmilk,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/11340
8163,n,noonki,noonki,word,now,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/8163
8413,n,noont-,noont,stem,"Nurse him, breastfeed him",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/8413
5478,n,noontaahkonaakan-,noontaahkonaakan,stem,"Piano, organ",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/5478
6393,n,noontaahkwaapiikahaakan-,noontaahkwaapiikahaakan,stem,"Violin, Guitar, Fiddle",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/6393
10579,n,noontaahkwahaakan-,noontaahkwahaakan,stem,musical instrument,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/10579
17199,n,noontaahkwantam-,noontaahkwantam,stem,"make a noise with it by mouth, play a flute",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/17199
11405,n,noontaahkwee-,noontaahkwee,stem,"Shout, make a noise",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/11405
1628,n,noontam-,noontam,stem,"Hear it, understand it",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/1628
7113,n,noontaw-,noontaw,stem,"Hear him, understand him",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/7113
13425,n,noonteepakil-,noonteepakil,stem,Throw him outside,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/13425
2563,n,noontiaahkii-,noontiaahkii,stem,Throw something outside,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/2563
1633,n,noontiahtoo-,noontiahtoo,stem,"Put it outside, take it out",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/1633
2568,n,noontiohsee-,noontiohsee,stem,"Leave, get out, exit",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/2568
6398,n,noosikaan-,noosikaan,stem,Sweat Lodge,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/6398
5983,n,noošonke siipiiw-,noošonke siipiiw,stem,Neosho River,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/5983
4503,o,-oohkom-,-oohkom,stem,"Grandmother, grandma",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/4503
4478,o,-oohs-,-oohs,stem,"Father (father's brothers), dad",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/4478
4493,o,-oohsem-,-oohsem,stem,Grandchild,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/4493
3573,o,ooci-,ooci,stem,Fly (Musca domestica),https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/3573
7168,o,oociaapow-,oociaapow,stem,Rice soup,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/7168
12846,o,oociins-,oociins,stem,"gnat, little fly",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/12846
13212,o,oolwee-,oolwee,stem,Howl,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/13212
7343,o,oonaana,oonaana,word,"This (in reach, animate)",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/7343
7348,o,ooniini,ooniini,word,"This (in reach, inanimate)",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/7348
9595,o,oonsaaciipihk-,oonsaaciipihk,stem,Carrot,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/9595
13737,o,oonsaalamon-,oonsaalamon,stem,"Bloodroot (Sanguinaria canadensis), yellow ocher",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/13737
5793,o,oonsaalamoni siipiiw-,oonsaalamoni siipiiw,stem,Salamonie River (Indiana),https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/5793
3578,o,oonsaanikw-,oonsaanikw,stem,Fox Squirrel (Sciurus niger),https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/3578
10198,o,oonsaapeehkatee-,oonsaapeehkatee,stem,Jerusalem artichoke (Helianthus tuberosus),https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/10198
11829,o,oonsaasiip-,oonsaasiip,stem,Lamoine River,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/11829
3583,o,oonsaawaahkw-,oonsaawaahkw,stem,Osage orange tree (Maclura pomifera),https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/3583
11320,o,oonsaawaahšii-,oonsaawaahšii,stem,"Have a yellow metallic shine, copper",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/11320
9013,o,oonsaawaapiikw-,oonsaawaapiikw,stem,yellow ribbon,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/9013
243,o,oonsaawee-,oonsaawee,stem,It is yellow,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/243
248,o,oonsaaweekin-,oonsaaweekin,stem,"It is yellow cloth, paper",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/248
5588,o,oonsaawi-šool-,oonsaawi-šool,stem,Gold,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/5588
5273,o,oonsaawicaahkw-,oonsaawicaahkw,stem,Brass,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/5273
5098,o,oonsaawihkihkw-,oonsaawihkihkw,stem,Brass Kettle,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/5098
12325,o,oonsaawihkii-,oonsaawihkii,stem,Have blond hair,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/12325
5963,o,oonsaawimin-,oonsaawimin,stem,Lemon,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/5963
9451,o,oonsaawiminaapoohkii-,oonsaawiminaapoohkii,stem,Make lemonade,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/9451
5968,o,oonsaawiminaapow-,oonsaawiminaapow,stem,Lemonade,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/5968
12742,o,oonsaayaankweemin-,oonsaayaankweemin,stem,Yellow corn,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/12742
8968,o,oonsaayopakat-,oonsaayopakat,stem,"Have orange, yellow, brown leaves",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/8968
5918,o,oonsaayosaakan-,oonsaayosaakan,stem,Frying pan,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/5918
1638,o,oonsaayosam-,oonsaayosam,stem,Fry it,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/1638
2573,o,oonsaayosi-,oonsaayosi,stem,Be yellow,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/2573
3593,o,oonseenti-,oonseenti,stem,"Yellow/White Poplar, Tulip tree (Liriodendron tulipifera)",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/3593
11165,o,ootoo-,ootoo,stem,"Refuse to eat it, refrain from eating it",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/11165
7358,o,oowaah-,oowaah,stem,"Here, located",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/7358
7093,o,oowiš-,oowiš,stem,"In this direction, this way",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/7093
2578,o,oošihsaa-,oošihsaa,stem,Fall down,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/2578
4673,p,-pahkaam,-pahkaam,word,back (of the body),https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/4673
4853,p,-pihkway-,-pihkway,stem,Bladder,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/4853
4848,p,-piiwikan-,-piiwikan,stem,hipbone,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/4848
4913,p,-pwaam-,-pwaam,stem,Thigh,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/4913
8023,p,paahkeeli-,paahkeeli,stem,"Have an open mind, be open-minded",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/8023
1643,p,paahkinam-,paahkinam,stem,Open it by hand,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/1643
2583,p,paahpaankwi-,paahpaankwi,stem,"Be crazy, unstable",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/2583
5953,p,paahpahaakan-,paahpahaakan,stem,Key,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/5953
13747,p,paahpahaakanaapiikw-,paahpahaakanaapiikw,stem,Keychain,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/13747
13152,p,paahpaham-,paahpaham,stem,Lock it,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/13152
2588,p,paahpi-,paahpi,stem,Play,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/2588
983,p,paahpih-,paahpih,stem,Play with him,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/983
1648,p,paahpihtoo-,paahpihtoo,stem,Play with it,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/1648
7918,p,paahpihtoo-,paahpihtoo,stem,"Play with it, toy",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/7918
2593,p,paahpilwee-,paahpilwee,stem,"Be funny, make a joke",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/2593
11550,p,paahsam-,paahsam,stem,dry it (by heat),https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/11550
11249,p,paahsatoowaakan-,paahsatoowaakan,stem,Giant puffball (Calvatia spp. Fries),https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/11249
988,p,paahsw-,paahsw,stem,Dry him,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/988
7183,p,paahtee-,paahtee,stem,"It is dried (by heat or sun), dried meat",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/7183
2603,p,paakišiinkwee-,paakišiinkwee,stem,"Be still, at rest",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/2603
2598,p,paakišiinkweepi-,paakišiinkweepi,stem,"Sit still, be at rest",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/2598
2608,p,paakocii-,paakocii,stem,Be full from eating,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/2608
993,p,paakwiitaw-,paakwiitaw,stem,Attack him,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/993
7778,p,paankon-,paankon,stem,"Dry him, change his diaper",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/7778
7923,p,paankonaakan-,paankonaakan,stem,Diaper,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/7923
6403,p,paankosaakan-,paankosaakan,stem,Sugar,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/6403
8803,p,paankosaakanaahpinee-,paankosaakanaahpinee,stem,have diabetes,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/8803
6408,p,paankosaakanaapow-,paankosaakanaapow,stem,Sugar Water,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/6408
1653,p,paankosam-,paankosam,stem,Boil down till dry,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/1653
17149,p,paankwahki-,paankwahki,stem,It is dry land,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/17149
4288,p,paapaahsi-,paapaahsi,stem,Red-headed Woodpecker (Melanerpes erythrocephalus),https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/4288
7953,p,paapahsaahk-,paapahsaahk,stem,"Center, (in the) middle (reduplicated)",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/7953
5423,p,paapahsaahkimiš-,paapahsaahkimiš,stem,Pignut hickory (Carya glabra),https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/5423
5623,p,paapakimin-,paapakimin,stem,Hackberry,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/5623
3598,p,paapankamw-,paapankamw,stem,Fox (Vulpes vulpes),https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/3598
4293,p,paapiicihkinaahkw-,paapiicihkinaahkw,stem,"Eastern musk turtle, Stinkpot (Sternotherus odoratus)",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/4293
3603,p,paapiicihši-,paapiicihši,stem,Goat (Capra aegagrus hircus),https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/3603
12931,p,paapincin-,paapincin,stem,Fall down,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/12931
3608,p,paaskoonti-,paaskoonti,stem,Ball,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/3608
4973,p,paaskoontiahaakan-,paaskoontiahaakan,stem,Baseball Bat,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/4973
2613,p,paaskoontiahwaa-,paaskoontiahwaa,stem,Play ball,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/2613
5453,p,pahkiihteenihsaahkw-,pahkiihteenihsaahkw,stem,American hazelnut bush (Corylus americana),https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/5453
5648,p,pahkiihteens-,pahkiihteens,stem,Hazelnut,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/5648
1658,p,pahkišam-,pahkišam,stem,Cut a piece from it (detach),https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/1658
998,p,pahkišw-,pahkišw,stem,Cut him up (as tobacco),https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/998
5403,p,pahkohkwaniš-,pahkohkwaniš,stem,American Elm (Ulmus americana),https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/5403
6413,p,pahkonaakan-,pahkonaakan,stem,Extracting tool,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/6413
1663,p,pahkošam-,pahkošam,stem,Cut a piece from it (extract),https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/1663
1003,p,pahkošw-,pahkošw,stem,"Cut a piece from him, cut it off him",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/1003
16895,p,pahkwaleenaakan-,pahkwaleenaakan,stem,Kindling wood,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/16895
5848,p,pahkweešikan-,pahkweešikan,stem,Bread,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/5848
8673,p,pahsaahkaahkanka,pahsaahkaahkanka,word,Solstice,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/8673
6418,p,pahsahaakan-,pahsahaakan,stem,Wedge,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/6418
11939,p,pahsiikani-,pahsiikani,stem,Wyandot person,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/11939
1008,p,pahšikon-,pahšikon,stem,"Drop him, let him fall",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/1008
1668,p,pahšikonam-,pahšikonam,stem,"Drop it, let it fall",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/1668
6423,p,pakaan-,pakaan,stem,Nut,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/6423
11789,p,pakaani siipiiw-,pakaani siipiiw,stem,Elk River (West Virginia),https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/11789
6623,p,pakaanišaahkw-,pakaanišaahkw,stem,hickory tree (generic),https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/6623
1013,p,pakam-,pakam,stem,"Strike him, hit him",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/1013
5428,p,pakamaakaniš-,pakamaakaniš,stem,Hackberry tree (Celtis occidentalis),https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/5428
13480,p,pakanoweehw-,pakanoweehw,stem,Slap him on the cheek,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/13480
5633,p,pakantaakan-,pakantaakan,stem,Hammer,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/5633
1673,p,pakantam-,pakantam,stem,"Strike it, hit it",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/1673
11375,p,pakii-,pakii,stem,Crack nuts,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/11375
5393,p,pakitahaakan-,pakitahaakan,stem,Lacrosse stick,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/5393
6673,p,pakitaham-,pakitaham,stem,play lacrosse,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/6673
7708,p,pakitahamahk-,pakitahamahk,stem,Lacrosse field,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/7708
1678,p,pakitam-,pakitam,stem,"Throw it away, discard it",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/1678
12821,p,pakitaw-,pakitaw,stem,Throw something at him,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/12821
11565,p,pakiteehšim-,pakiteehšim,stem,throw him down,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/11565
5398,p,pakwaahkon-,pakwaahkon,stem,Lacrosse ball,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/5398
10667,p,pakwanteehwi-,pakwanteehwi,stem,"Put on/wear a belt, cinch one's clothing",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/10667
5008,p,pakwantion-,pakwantion,stem,Belt,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/5008
1018,p,palakin-,palakin,stem,"Peel him, husk him",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/1018
9362,p,palehkaamee-,palehkaamee,stem,Be brave,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/9362
10641,p,palehtaw-,palehtaw,stem,mishear him,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/10641
7978,p,pankihkwaašiko-,pankihkwaašiko,stem,"Go fishing, be fishing (with a line and pole)",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/7978
3613,p,pankihkwašikw-,pankihkwašikw,stem,Angler,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/3613
4298,p,pankihtamw-,pankihtamw,stem,"Parakeet (Conuropsis carolinensis), parrot",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/4298
7123,p,pankihšin-,pankihšin,stem,"West, sunset",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/7123
12005,p,pankitee-,pankitee,stem,"It bursts from heat, explodes, pops",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/12005
4303,p,papaakanti-,papaakanti,stem,Sunfish (Centrarchidae),https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/4303
